eval,pop_size,avg_fitness,fitness_variance,mutation_amount,recombination_amount
8600,100,2.2035531129125708E-8,4.8535243756819987E-14,10,10
8620,100,2.203959752767824E-8,4.8535064637479683E-14,10,10
8640,100,2.2039597527874418E-8,4.853506463747111E-14,10,10
8660,100,2.2039597527861554E-8,4.853506463747165E-14,10,10
8680,100,2.2040428576827556E-8,4.8535027751080425E-14,10,10
8700,100,2.2040429641142186E-8,4.853502770369074E-14,10,10
8720,100,2.204042737910731E-8,4.8535027804409896E-14,10,10
8740,100,2.2041514409687255E-8,4.853497952596381E-14,10,10
8760,100,2.2041160928024176E-8,4.853499525321883E-14,10,10
8780,100,2.204100441294114E-8,4.8535002219959365E-14,10,10
8800,100,2.2041001035942654E-8,4.8535002370327027E-14,10,10
8820,100,2.2041096498786117E-8,4.8534998120538374E-14,10,10
8840,100,2.204109593448111E-8,4.853499814566533E-14,10,10
8860,100,2.204111156970687E-8,4.853499744949022E-14,10,10
8880,100,2.2041110520069422E-8,4.853499749622783E-14,10,10
8900,100,2.2041338292130553E-8,4.8534987359300956E-14,10,10
8920,100,2.2035862790349958E-8,4.853522909122514E-14,10,10
8940,100,2.203591361518398E-8,4.8535226830086614E-14,10,10
8960,100,2.2036010424827094E-8,4.8535222521349466E-14,10,10
8980,100,2.203491513575475E-8,4.8535271155307426E-14,10,10
9000,100,2.2035007660404845E-8,4.853526703742862E-14,10,10
9020,100,2.2031878244333945E-8,4.853540524266998E-14,10,10
9040,100,2.2033855612311264E-8,4.85353174238185E-14,10,10
9060,100,2.2035179921807622E-8,4.853525865042772E-14,10,10
9080,100,2.2035165159894083E-8,4.8535259307539534E-14,10,10
9100,100,2.2035012550320713E-8,4.853526609865276E-14,10,10
9120,100,2.2035012975322684E-8,4.853526607973356E-14,10,10
9140,100,2.486251094906097E-8,4.9208874012516244E-14,10,10
9160,100,2.4862158317399794E-8,4.920889171156446E-14,10,10
9180,100,2.4862158319079163E-8,4.920889171148026E-14,10,10
9200,100,2.987828217235591E-8,5.1472888877519485E-14,10,10
9220,100,2.987818973910497E-8,5.147289445593388E-14,10,10
9240,100,2.9877206155888284E-8,5.14729537262908E-14,10,10
9260,100,2.7048383808332794E-8,5.082806251248182E-14,10,10
9280,100,2.7048155930614467E-8,5.082807495915213E-14,10,10
9300,100,2.704815593572139E-8,5.082807495887305E-14,10,10
9320,100,2.7048155946949107E-8,5.0828074958259176E-14,10,10
9340,100,2.704815596159527E-8,5.0828074957458987E-14,10,10
9360,100,2.7048791069231863E-8,5.0828040292795534E-14,10,10
9380,100,2.7049096065110513E-8,5.0828023631198154E-14,10,10
9400,100,2.7122362316145895E-8,5.0824556045318215E-14,10,10
9420,100,2.7122137648619053E-8,5.0824568353044515E-14,10,10
9440,100,2.758101614595564E-8,5.082049647675721E-14,10,10
9460,100,2.7581016147245166E-8,5.0820496476685406E-14,10,10
9480,100,2.7580965443797837E-8,5.0820499301557735E-14,10,10
9500,100,2.7580965396542844E-8,5.082049930419071E-14,10,10
9520,100,2.760512518623233E-8,5.0819211521414587E-14,10,10
9540,100,2.760515695552765E-8,5.0819209749639014E-14,10,10
9560,100,2.760515694912319E-8,5.081920974999635E-14,10,10
9580,100,2.7604541960845228E-8,5.0819244006527005E-14,10,10
9600,100,2.7604541957434316E-8,5.081924400671726E-14,10,10
9620,100,2.760459651150357E-8,5.081924096480864E-14,10,10
9640,100,2.7604596509887297E-8,5.081924096489895E-14,10,10
9660,100,2.763221882372238E-8,5.081777685454618E-14,10,10
9680,100,2.763221882372241E-8,5.081777685454618E-14,10,10
9700,100,2.7632218900883744E-8,5.081777685023885E-14,10,10
9720,100,2.7632293802435087E-8,5.0817772669596226E-14,10,10
9740,100,2.7632465698567085E-8,5.0817763076825015E-14,10,10
9760,100,2.763242334737889E-8,5.0817765440663574E-14,10,10
9780,100,2.7608261480686637E-8,5.0819054671641543E-14,10,10
9800,100,2.7608261492954728E-8,5.081905467095745E-14,10,10
9820,100,2.7608261492947508E-8,5.0819054670957936E-14,10,10
9840,100,2.7608261445562612E-8,5.0819054673600834E-14,10,10
9860,100,2.760826116609317E-8,5.081905468918765E-14,10,10
9880,100,2.76085818817312E-8,5.0819036811635996E-14,10,10
9900,100,2.760858208105731E-8,5.081903680051857E-14,10,10
9920,100,2.7935145454422815E-8,5.080610107809637E-14,10,10
9940,100,2.7935137711096758E-8,5.0806101515081984E-14,10,10
9960,100,2.7934953425314496E-8,5.080611191214472E-14,10,10
9980,100,2.7934935199064926E-8,5.0806112940695683E-14,10,10
10000,100,2.776411230349424E-8,5.0812924908581425E-14,10,10
10020,100,2.776411230350098E-8,5.0812924908581274E-14,10,10
10040,100,2.7763959607162782E-8,5.0812933470811224E-14,10,10
10060,100,2.7763959991850706E-8,5.081293344923437E-14,10,10
10080,100,2.7304789924767875E-8,5.081719099796183E-14,10,10
10100,100,2.730447229917007E-8,5.081720850827586E-14,10,10
10120,100,2.7304472456471603E-8,5.081720849959905E-14,10,10
10140,100,2.7304473870605632E-8,5.0817208421594823E-14,10,10
10160,100,2.228855351793924E-8,4.852712019325805E-14,10,10
10180,100,2.2288553515262234E-8,4.85271201933785E-14,10,10
10200,100,2.228855067565194E-8,4.8527120321237726E-14,10,10
10220,100,2.2292574569120074E-8,4.852694121866467E-14,10,10
10240,100,2.229273794168007E-8,4.8526933863767835E-14,10,10
10260,100,2.2292380985714357E-8,4.8526949926545024E-14,10,10
10280,100,2.229238098570103E-8,4.852694992654547E-14,10,10
10300,100,2.210141051030291E-8,4.853274337372587E-14,10,10
10320,100,2.203573734732156E-8,4.8535235626439746E-14,10,10
10340,100,2.2035737491831807E-8,4.853523562000657E-14,10,10
10360,100,9.074785208424214E-8,5.173771357755908E-13,10,10
10380,100,9.074785185469273E-8,5.173771358176739E-13,10,10
10400,100,6.871728644484857E-8,4.719000169665923E-13,10,10
10420,100,6.87174332874675E-8,4.718999965867985E-13,10,10
10440,100,6.871717841501215E-8,4.719000319623618E-13,10,10
10460,100,6.872360021938468E-8,4.718991439397161E-13,10,10
10480,100,6.872360033585648E-8,4.718991439235478E-13,10,10
10500,100,6.870203466764996E-8,4.719020905577316E-13,10,10
10520,100,6.870203698992497E-8,4.719020902354205E-13,10,10
10540,100,6.288392964436593E-7,3.17695092459346E-11,10,10
10560,100,6.288392965814776E-7,3.1769509245759565E-11,10,10
10580,100,6.28839071931319E-7,3.176950953114602E-11,10,10
10600,100,6.288389619041902E-7,3.176950967092108E-11,10,10
10620,100,6.288389620903793E-7,3.17695096706847E-11,10,10
10640,100,6.288389614502498E-7,3.1769509671497846E-11,10,10
10660,100,6.288389614540395E-7,3.1769509671493096E-11,10,10
10680,100,6.288389581861037E-7,3.176950967564453E-11,10,10
10700,100,6.288389581621146E-7,3.176950967567499E-11,10,10
10720,100,6.288389614797911E-7,3.1769509671460345E-11,10,10
10740,100,6.288415506667544E-7,3.176950638287479E-11,10,10
10760,100,6.288415465417465E-7,3.176950638811531E-11,10,10
10780,100,6.288415465831124E-7,3.176950638806259E-11,10,10
10800,100,6.288415465835586E-7,3.1769506388062145E-11,10,10
10820,100,6.288487973893557E-7,3.1769497179334894E-11,10,10
10840,100,6.288487975509404E-7,3.176949717912953E-11,10,10
10860,100,6.288487974743605E-7,3.1769497179226785E-11,10,10
10880,100,6.288723452376244E-7,3.176946731955954E-11,10,10
10900,100,6.288806034921109E-7,3.1769456834533796E-11,10,10
10920,100,6.288806034118497E-7,3.176945683463578E-11,10,10
10940,100,6.288968285051143E-7,3.1769436247533354E-11,10,10
10960,100,6.288932032569851E-7,3.1769440852065447E-11,10,10
10980,100,6.875616679790352E-8,4.718946658308316E-13,10,10
11000,100,6.875617117912106E-8,4.718946652222765E-13,10,10
11020,100,6.89394217142935E-8,4.718708735524236E-13,10,10
11040,100,6.893942074574711E-8,4.718708736873133E-13,10,10
11060,100,6.893886889118953E-8,4.718709505138145E-13,10,10
11080,100,6.884724366687876E-8,4.718828547203857E-13,10,10
11100,100,7.097982720004843E-8,4.720410343068286E-13,10,10
11120,100,7.089127903346716E-8,4.720528765719837E-13,10,10
11140,100,7.089127898910954E-8,4.72052876578334E-13,10,10
11160,100,7.089127897661811E-8,4.720528765801232E-13,10,10
11180,100,7.089127739248675E-8,4.720528768069955E-13,10,10
11200,100,6.875869515631745E-8,4.718943155457174E-13,10,10
11220,100,6.875901837664817E-8,4.718942706585719E-13,10,10
11240,100,6.875901837308372E-8,4.718942706590671E-13,10,10
11260,100,6.887296003823054E-8,4.718797416267306E-13,10,10
11280,100,6.887370931501635E-8,4.718796374526195E-13,10,10
11300,100,2.660056546029325E-7,4.33056406891995E-12,10,10
11320,100,6.876687605146319E-8,4.718931848431708E-13,10,10
11340,100,6.876687606004955E-8,4.71893184841979E-13,10,10
11360,100,6.876687602863324E-8,4.718931848463426E-13,10,10
11380,100,6.876687807499622E-8,4.71893184562058E-13,10,10
11400,100,6.876687800884448E-8,4.718931845712469E-13,10,10
11420,100,6.876597995066048E-8,4.718933092498913E-13,10,10
11440,100,6.875860023138147E-8,4.718943287295976E-13,10,10
11460,100,6.875601105743305E-8,4.718946876981467E-13,10,10
11480,100,6.081213800076737E-11,9.135366752778217E-20,10,10
11500,100,6.071500368312245E-11,9.136472004862118E-20,10,10
11520,100,6.07150036850871E-11,9.136472004838028E-20,10,10
11540,100,6.071681563761924E-11,9.136449812869111E-20,10,10
11560,100,6.711915086921234E-10,3.728333700384512E-17,10,10
11580,100,6.711923822196978E-10,3.728333581946836E-17,10,10
11600,100,6.725972082752438E-10,3.728162829956293E-17,10,10
11620,100,6.725972080618251E-10,3.728162829985288E-17,10,10
11640,100,6.72650111917107E-10,3.72815566315291E-17,10,10
11660,100,7.076866761839339E-10,3.735482299147168E-17,10,10
11680,100,7.076858029964078E-10,3.735482423976395E-17,10,10
11700,100,7.040605086736672E-10,3.735866641625185E-17,10,10
11720,100,7.040605378674201E-10,3.7358666374728306E-17,10,10
11740,100,6.804289615041822E-10,3.7335704779729694E-17,10,10
11760,100,6.803182520043538E-10,3.733585571093583E-17,10,10
11780,100,6.802981086881829E-10,3.733588329621441E-17,10,10
11800,100,6.747373679300069E-10,3.734002437111639E-17,10,10
11820,100,6.585142144526642E-10,3.733528168612579E-17,10,10
11840,100,6.584980517098787E-10,3.7335303161372584E-17,10,10
11860,100,6.584986285660874E-10,3.733530239401473E-17,10,10
11880,100,6.582292935086768E-10,3.7335653290420206E-17,10,10
11900,100,6.582292934305546E-10,3.7335653290523954E-17,10,10
11920,100,1.4004662885424695E-9,9.144023477913432E-17,10,10
11940,100,1.400466284678311E-9,9.144023479006696E-17,10,10
11960,100,1.4004686310117971E-9,9.144022815231255E-17,10,10
11980,100,1.4004590639462288E-9,9.144025521039977E-17,10,10
12000,100,1.40045906350695E-9,9.144025521164255E-17,10,10
12020,100,1.4004590635058655E-9,9.14402552116457E-17,10,10
12040,100,6.582220029447422E-10,3.7335662976348935E-17,10,10
12060,100,6.501130973613576E-10,3.733964476635134E-17,10,10
12080,100,6.501130973610864E-10,3.733964476635193E-17,10,10
12100,100,6.501130769943213E-10,3.733964479310084E-17,10,10
12120,100,6.501538923673168E-10,3.733959154107147E-17,10,10
12140,100,7.344288127969095E-10,3.7939604607748563E-17,10,10
12160,100,7.344348568574628E-10,3.7939595642997195E-17,10,10
12180,100,7.344357564752393E-10,3.793959430827641E-17,10,10
12200,100,7.344360169370542E-10,3.7939593921833737E-17,10,10
12220,100,7.344555536713599E-10,3.793956497575154E-17,10,10
12240,100,7.344555535466368E-10,3.7939564975936684E-17,10,10
12260,100,7.425956433160662E-10,3.793411217555363E-17,10,10
12280,100,7.429433519671585E-10,3.7933602432382935E-17,10,10
12300,100,3.1736040727429677E-10,4.198808863796477E-18,10,10
12320,100,3.1789888979044276E-10,4.198499434281835E-18,10,10
12340,100,2.3219031756771088E-10,3.528046309298501E-18,10,10
12360,100,2.3225200758808015E-10,3.528017752958438E-18,10,10
12380,100,2.3225201450788754E-10,3.5280177497116916E-18,10,10
12400,100,2.3225919488267752E-10,3.5280143858716586E-18,10,10
12420,100,2.3259327275275043E-10,3.5278730801308895E-18,10,10
12440,100,3.770368574170347E-10,5.6238204525700756E-18,10,10
12460,100,3.766920606269425E-10,5.6240709523177535E-18,10,10
12480,100,3.7708864820692004E-10,5.623784937209473E-18,10,10
12500,100,3.770901790067287E-10,5.623783773325353E-18,10,10
12520,100,3.7669287374309426E-10,5.624070335772037E-18,10,10
12540,100,3.681561494448323E-10,5.623785213233431E-18,10,10
12560,100,3.6814753938059394E-10,5.623791609403844E-18,10,10
12580,100,3.6825108950812433E-10,5.623715668082907E-18,10,10
12600,100,3.6825249553257475E-10,5.62371462228419E-18,10,10
12620,100,1.587963425918431E-9,1.535617890613285E-16,10,10
12640,100,1.587963576856726E-9,1.5356178857713447E-16,10,10
12660,100,1.5879635768610863E-9,1.5356178857712138E-16,10,10
12680,100,3.6954813199647503E-10,5.622869361403766E-18,10,10
12700,100,3.6954802668766597E-10,5.622869440022153E-18,10,10
12720,100,3.726196602927831E-10,5.621517930779127E-18,10,10
12740,100,6.173342729401386E-10,1.1425899114377575E-17,10,10
12760,100,6.172292131981287E-10,1.1426029044104126E-17,10,10
12780,100,6.171726342082992E-10,1.1426099267428739E-17,10,10
12800,100,6.495213034167678E-10,1.1515965831788441E-17,10,10
12820,100,5.076088334432531E-8,2.5106062218758026E-13,10,10
12840,100,5.0739922004248265E-8,2.5106265879627625E-13,10,10
12860,100,4.582470117320975E-6,2.053620131201621E-9,10,10
12880,100,4.5824633832482455E-6,2.0536201935377733E-9,10,10
12900,100,4.582463383248783E-6,2.0536201935377783E-9,10,10
12920,100,4.582463383247525E-6,2.0536201935377803E-9,10,10
12940,100,4.582463569809037E-6,2.0536201918106868E-9,10,10
12960,100,4.582218647063143E-6,2.05362245307387E-9,10,10
12980,100,4.5822186470736685E-6,2.0536224530737603E-9,10,10
13000,100,4.582218249495006E-6,2.0536224567541304E-9,10,10
13020,100,5.02955175784403E-8,2.510985014641283E-13,10,10
13040,100,5.0295517578440286E-8,2.510985014641283E-13,10,10
13060,100,5.029551931649293E-8,2.5109850128753E-13,10,10
13080,100,5.029591545642432E-8,2.5109846104627655E-13,10,10
13100,100,5.029591545634943E-8,2.5109846104628463E-13,10,10
13120,100,5.025972851801377E-8,2.5110200433037063E-13,10,10
13140,100,5.0259728518015057E-8,2.5110200433037154E-13,10,10
13160,100,5.0259730630541525E-8,2.51102004115877E-13,10,10
13180,100,5.0259730796465604E-8,2.511020040990285E-13,10,10
13200,100,5.0259729047157306E-8,2.5110200427664514E-13,10,10
13220,100,5.390492545664918E-7,2.409299288043353E-11,10,10
13240,100,5.391913575888631E-7,2.4092839131356377E-11,10,10
13260,100,5.391949492299054E-7,2.409283522036138E-11,10,10
13280,100,5.391949492936236E-7,2.4092835220291968E-11,10,10
13300,100,5.39194678085653E-7,2.40928355157066E-11,10,10
13320,100,5.390475738952112E-7,2.4092993545998858E-11,10,10
13340,100,5.025804835075502E-8,2.511010102595817E-13,10,10
13360,100,5.0258015804859786E-8,2.5110101356390693E-13,10,10
13380,100,5.02603756990791E-8,2.511007744632427E-13,10,10
13400,100,5.0260375696116814E-8,2.5110077446354364E-13,10,10
13420,100,5.0260367509760875E-8,2.5110077529475226E-13,10,10
13440,100,5.0529289824655844E-8,2.5108070189538555E-13,10,10
13460,100,5.052916977238653E-8,2.5108071414877486E-13,10,10
13480,100,5.0529194410244345E-8,2.510807116338249E-13,10,10
13500,100,5.0457996843217686E-8,2.510874643696426E-13,10,10
13520,100,5.045719488995333E-8,2.510875460514154E-13,10,10
13540,100,5.045573090726111E-8,2.5108769483249546E-13,10,10
13560,100,5.045656327381449E-8,2.510876100580383E-13,10,10
13580,100,5.0187640932675956E-8,2.511076439493725E-13,10,10
13600,100,5.018764284201392E-8,2.511076437557869E-13,10,10
13620,100,5.018405968758831E-8,2.5110800573135153E-13,10,10
13640,100,5.018405969085089E-8,2.511080057310204E-13,10,10
13660,100,5.020213671557117E-8,2.511062057251197E-13,10,10
13680,100,9.077467525512021E-11,5.347465978526853E-19,10,10
13700,100,9.190946959959597E-11,5.346649587783216E-19,10,10
13720,100,9.078485430814608E-11,5.347447415496049E-19,10,10
13740,100,1.4056374884601735E-10,6.482605487275472E-19,10,10
13760,100,3.008827399567699E-10,3.7584261630259565E-18,10,10
13780,100,2.7599329093726514E-10,3.710355115702206E-18,10,10
13800,100,2.5111227637424905E-10,3.66102831236501E-18,10,10
13820,100,2.5111227309245784E-10,3.6610283140298426E-18,10,10
13840,100,2.5111639480745606E-10,3.661026224733925E-18,10,10
13860,100,2.511164662467708E-10,3.661026188492853E-18,10,10
13880,100,2.5111627845194206E-10,3.661026283759608E-18,10,10
13900,100,2.5028378194806E-10,3.661377908596148E-18,10,10
13920,100,2.5027846556763023E-10,3.6613805938194716E-18,10,10
13940,100,2.5027845514834376E-10,3.661380599087581E-18,10,10
13960,100,2.5027838370064627E-10,3.661380635211961E-18,10,10
13980,100,1.78451204521355E-10,3.1824943191438147E-18,10,10
14000,100,1.7206459284884427E-11,2.9379394971614975E-20,10,10
14020,100,1.7203299222827494E-11,2.9379503819843946E-20,10,10
14040,100,2.7718247111718036E-9,7.587275625462875E-16,10,10
14060,100,2.7721388322918634E-9,7.587258087344518E-16,10,10
14080,100,2.7721394346958477E-9,7.587258053608567E-16,10,10
14100,100,2.7720733188297295E-9,7.587261742569742E-16,10,10
14120,100,2.772369993469343E-9,7.587245216377353E-16,10,10
14140,100,2.7739359593975112E-9,7.58715996282972E-16,10,10
14160,100,2.7763225096196065E-9,7.587031818811727E-16,10,10
14180,100,3.1211705106580034E-9,7.626549700750847E-16,10,10
14200,100,3.1040259213230995E-9,7.627330982144831E-16,10,10
14220,100,3.1016637429438865E-9,7.627473399115365E-16,10,10
14240,100,3.101663895460306E-9,7.627473389558765E-16,10,10
14260,100,3.1077774084988893E-9,7.627127695391576E-16,10,10
14280,100,3.1077988248300603E-9,7.627126351171877E-16,10,10
14300,100,3.1763502615042706E-9,7.627521729489628E-16,10,10
14320,100,3.1764973690195763E-9,7.627512311433427E-16,10,10
14340,100,3.1764973686460166E-9,7.627512311457402E-16,10,10
14360,100,3.0041268883120532E-9,7.608243152783601E-16,10,10
14380,100,3.0041335343129473E-9,7.608242749485597E-16,10,10
14400,100,3.0041355743635347E-9,7.608242625702412E-16,10,10
14420,100,3.00413558595404E-9,7.608242624999025E-16,10,10
14440,100,3.0041346860300013E-9,7.608242679602428E-16,10,10
14460,100,3.0041346857742627E-9,7.608242679617947E-16,10,10
14480,100,2.495132559437516E-10,3.4188647874306E-18,10,10
14500,100,2.4792576587062615E-10,3.4194146947256956E-18,10,10
14520,100,2.4792264417805544E-10,3.419416257262884E-18,10,10
14540,100,5.8130836584997164E-8,3.3501788918021316E-13,10,10
14560,100,5.813082794300585E-8,3.3501789019509036E-13,10,10
14580,100,5.813082795291973E-8,3.3501789019392537E-13,10,10
14600,100,5.813084646671356E-8,3.3501788801975747E-13,10,10
14620,100,5.806221409778294E-8,3.3502546849899097E-13,10,10
14640,100,5.809632018380148E-8,3.350215255174803E-13,10,10
14660,100,5.809632017422908E-8,3.3502152551860407E-13,10,10
14680,100,5.809632017028714E-8,3.350215255190665E-13,10,10
14700,100,5.809616384572265E-8,3.350215438640821E-13,10,10
14720,100,5.809616385289724E-8,3.3502154386324004E-13,10,10
14740,100,6.515893446148366E-8,3.3666155795650015E-13,10,10
14760,100,6.514188141693073E-8,3.3666377305244617E-13,10,10
14780,100,6.496945739031099E-8,3.366834309478481E-13,10,10
14800,100,7.086222129266691E-9,2.4686411275586577E-15,10,10
14820,100,7.086297756295431E-9,2.468640045484318E-15,10,10
14840,100,7.08629113172176E-9,2.468640140315584E-15,10,10
14860,100,7.0862912062687E-9,2.4686401392483964E-15,10,10
14880,100,7.08629120316917E-9,2.468640139292771E-15,10,10
14900,100,7.086291203169169E-9,2.468640139292773E-15,10,10
14920,100,7.086301370712946E-9,2.4686399937472177E-15,10,10
14940,100,7.0863011934254856E-9,2.4686399962852325E-15,10,10
14960,100,3.554852705948047E-9,1.2469333977136696E-15,10,10
14980,100,3.5548581503085976E-9,1.2469333586179371E-15,10,10
15000,100,3.5487444134447915E-9,1.2469734513240182E-15,10,10
15020,100,3.5487389363822376E-9,1.2469734905869551E-15,10,10
15040,100,3.5487389042101913E-9,1.2469734908175993E-15,10,10
15060,100,3.5542244840027943E-9,1.2469371729240431E-15,10,10
15080,100,1.6161300791767146E-8,1.7050251809641E-14,10,10
15100,100,1.616142401790939E-8,1.7050247788191513E-14,10,10
15120,100,1.616143376833165E-8,1.7050247469856136E-14,10,10
15140,100,1.616143187486315E-8,1.7050247531676334E-14,10,10
15160,100,1.6163813003995803E-8,1.7050170413964884E-14,10,10
